terror,placebo,pintr,pintr_placebo,male,age,edu,party,O_sd,C_sd,E_sd,A_sd,N_sd,optrt5o1,optrt5o2,optrt5o3
NA,NA,2,NA,0,63,3,-8,0.5141102131374822,0.32031006951476154,0.09704007886863153,0.5984317521429889,-0.3723750137593072,6,7,4
NA,NA,NA,NA,NA,NA,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,0,59,7,-8,0.7840830935415476,-0.2905149890373714,0.6624538980105884,0.4333365438257492,-0.11982744090469175,7,5,7
NA,NA,NA,NA,1,56,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,1,57,12,-8,-0.9707406290848779,-1.2067525768655707,-0.044313375916857696,-1.3827107476638882,0.006446345522615976,1,1,4
NA,NA,-0,NA,0,56,8,-8,-0.29580842807471425,0.625722598790828,-0.3270202854878361,0.2682413355085094,0.006446345522615976,3,3,5
NA,NA,NA,NA,1,22,9,10,-0.430794868276747,-0.13780872439933817,-0.1856668307023469,0.2682413355085094,0.2589939183772314,4,3,3
NA,NA,NA,NA,1,20,4,10,0.3791237729354494,0.014897540238695073,0.37974698843960997,0.10314612719126968,-0.11982744090469175,5,5,6
NA,NA,NA,NA,NA,NA,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,51,12,-7,0.10915089253138394,0.625722598790828,-0.1856668307023469,0.2682413355085094,-0.2461012273319995,5,3,6
NA,NA,-0,NA,0,49,1,-8,0.3791237729354494,0.7784288634288612,-0.1856668307023469,0.7635269604602287,-0.3723750137593072,6,4,6
NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,1,70,10,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,43,7,-7,0.5141102131374822,-0.13780872439933817,0.09704007886863153,0.5984317521429889,-0.2461012273319995,6,5,6
NA,NA,NA,NA,0,45,8,14,-0.430794868276747,0.32031006951476154,0.09704007886863153,0.2682413355085094,0.13272013194992371,3,4,3
NA,NA,NA,NA,0,40,7,13,-0.16082198787268154,0.32031006951476154,0.23839353365412075,-0.06194908112597008,0.006446345522615976,5,4,3
NA,NA,NA,NA,NA,NA,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,70,NA,-7,-0.8357541888828451,0.32031006951476154,-0.892434104629793,0.4333365438257492,0.8903628505137701,2,2,3
NA,NA,-0,NA,1,33,6,10,0.3791237729354494,0.47301633415279476,0.09704007886863153,0.5984317521429889,-0.49864880018661495,6,3,7
NA,NA,3,NA,0,34,2,14,0.3791237729354494,-0.13780872439933817,0.23839353365412075,-0.06194908112597008,0.38526770480453915,5,6,5
NA,NA,-0,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,0,62,12,-8,0.10915089253138394,0.32031006951476154,-0.4683737402733254,0.5984317521429889,-0.8774701594685381,3,5,6
NA,NA,1,NA,1,65,4,-8,0.5141102131374822,0.7784288634288612,0.37974698843960997,0.2682413355085094,-1.003743945895846,5,5,7
NA,NA,-0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,3,NA,1,43,12,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,3,NA,1,34,7,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,43,3,-7,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,3,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,0,44,7,-8,0.3791237729354494,-0.4432212536754046,0.23839353365412075,-0.06194908112597008,0.2589939183772314,5,6,5
NA,NA,1,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,1,45,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,0,36,7,-8,-0.5657813084787797,-0.13780872439933817,-0.6097271950588146,-0.22704428944320984,0.13272013194992371,4,1,4
NA,NA,NA,NA,0,57,8,-8,1.054055973945613,0.7784288634288612,0.23839353365412075,0.7635269604602287,1.2691842097956931,7,7,7
NA,NA,3,NA,1,60,1,-9,0.6490966533395148,0.32031006951476154,0.6624538980105884,-0.06194908112597008,-0.49864880018661495,6,6,6
NA,NA,2,NA,1,30,4,-8,-0.0258355476706488,0.32031006951476154,-0.1856668307023469,-0.5572347060776893,0.38526770480453915,4,4,5
NA,NA,-0,NA,0,29,7,17,-0.430794868276747,-0.4432212536754046,0.23839353365412075,-0.3921394977604496,0.006446345522615976,3,3,4
NA,NA,1,NA,1,74,7,-8,0.24413733273341667,0.32031006951476154,0.09704007886863153,0.4333365438257492,-0.8774701594685381,4,4,7
NA,NA,1,NA,0,69,4,-8,0.5141102131374822,-0.4432212536754046,0.23839353365412075,-0.06194908112597008,-0.6249225866139226,5,6,6
NA,NA,NA,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,78,12,12,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,1,32,4,10,-0.16082198787268154,-0.2905149890373714,0.5211004432250992,0.10314612719126968,-0.11982744090469175,4,4,4
NA,NA,3,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,1,41,2,12,-0.16082198787268154,0.32031006951476154,-0.044313375916857696,0.4333365438257492,-0.2461012273319995,4,4,4
NA,NA,NA,NA,0,43,4,-7,0.5141102131374822,0.32031006951476154,0.5211004432250992,0.4333365438257492,0.2589939183772314,5,6,6
NA,NA,1,NA,1,58,4,-8,-0.7007677486808125,-0.7486337829514711,-0.3270202854878361,-0.7223299143949291,0.13272013194992371,3,3,2
NA,NA,1,NA,0,58,1,-8,0.6490966533395148,0.32031006951476154,0.37974698843960997,-0.06194908112597008,0.5115414912318469,6,5,7
NA,NA,NA,NA,1,33,12,10,-0.16082198787268154,0.014897540238695073,-0.044313375916857696,-0.5572347060776893,-0.7511963730412304,3,5,4
NA,NA,NA,NA,0,24,4,10,-0.5657813084787797,-0.13780872439933817,-0.1856668307023469,-0.7223299143949291,-0.2461012273319995,3,2,4
NA,NA,NA,NA,0,34,7,10,-0.29580842807471425,0.1676038048767283,0.5211004432250992,-0.3921394977604496,0.13272013194992371,5,2,4
NA,NA,NA,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,74,12,10,-0.16082198787268154,0.014897540238695073,0.37974698843960997,-0.22704428944320984,0.38526770480453915,3,4,5
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,0,46,4,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,3,NA,1,72,2,-8,-1.2407135094889434,-1.0540463122275376,-0.6097271950588146,-1.0525203310294087,-0.2461012273319995,2,1,1
NA,NA,NA,NA,0,70,3,-7,0.10915089253138394,-0.13780872439933817,-0.892434104629793,0.7635269604602287,0.38526770480453915,4,7,3
NA,NA,NA,NA,1,45,4,-8,-0.29580842807471425,0.625722598790828,-0.892434104629793,0.5984317521429889,-0.3723750137593072,3,2,6
NA,NA,NA,NA,0,47,3,10,0.6490966533395148,0.014897540238695073,0.23839353365412075,-0.06194908112597008,-0.2461012273319995,6,6,6
NA,NA,NA,NA,0,21,6,10,0.6490966533395148,-0.13780872439933817,0.09704007886863153,-1.2176155393466483,0.8903628505137701,6,7,5
NA,NA,3,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,1,54,7,-8,0.10915089253138394,0.1676038048767283,0.37974698843960997,0.10314612719126968,-0.7511963730412304,5,3,6
NA,NA,NA,NA,NA,NA,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,22,7,16,0.24413733273341667,0.1676038048767283,0.23839353365412075,-0.06194908112597008,-0.11982744090469175,5,4,6
NA,NA,NA,NA,1,38,12,-8,0.24413733273341667,-0.7486337829514711,-0.892434104629793,0.4333365438257492,0.38526770480453915,5,4,6
NA,NA,NA,NA,0,23,9,12,0.10915089253138394,-0.7486337829514711,0.37974698843960997,0.2682413355085094,0.5115414912318469,4,4,6
NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,67,10,-7,0.24413733273341667,0.7784288634288612,-0.1856668307023469,0.7635269604602287,0.13272013194992371,4,4,7
NA,NA,NA,NA,0,59,10,10,-0.5657813084787797,0.7784288634288612,-1.4578479237717499,0.7635269604602287,1.2691842097956931,1,1,7
NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,3,NA,1,78,10,13,-0.0258355476706488,0.32031006951476154,-0.3270202854878361,0.10314612719126968,-0.3723750137593072,2,6,5
NA,NA,NA,NA,1,42,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,0,35,4,15,0.5141102131374822,0.7784288634288612,0.5211004432250992,0.5984317521429889,-1.003743945895846,3,7,7
NA,NA,2,NA,0,75,12,12,0.3791237729354494,0.014897540238695073,0.8038073527960776,0.7635269604602287,-0.3723750137593072,3,7,6
NA,NA,1,NA,1,85,12,-8,-0.430794868276747,0.32031006951476154,0.23839353365412075,0.10314612719126968,-0.6249225866139226,3,3,4
NA,NA,1,NA,0,41,12,-8,-0.29580842807471425,-0.13780872439933817,0.37974698843960997,0.2682413355085094,0.5115414912318469,4,3,4
NA,NA,2,NA,0,47,12,-8,-0.29580842807471425,0.1676038048767283,0.23839353365412075,-0.06194908112597008,0.13272013194992371,4,5,2
NA,NA,3,NA,1,39,2,-8,0.10915089253138394,0.014897540238695073,-0.4683737402733254,-0.7223299143949291,-0.3723750137593072,5,4,5
NA,NA,-0,NA,0,39,2,13,-0.7007677486808125,0.014897540238695073,-0.1856668307023469,-0.22704428944320984,0.13272013194992371,3,3,2
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,0,40,2,-8,-0.16082198787268154,0.47301633415279476,-0.044313375916857696,0.5984317521429889,-0.49864880018661495,5,3,4
NA,NA,NA,NA,1,20,7,-8,0.10915089253138394,-0.4432212536754046,0.23839353365412075,-0.22704428944320984,0.13272013194992371,4,4,6
NA,NA,NA,NA,1,82,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,0,74,7,-8,-1.375699949690976,-1.0540463122275376,-0.1856668307023469,-0.7223299143949291,-0.49864880018661495,1,1,1
NA,NA,3,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,28,2,10,-0.430794868276747,0.1676038048767283,-0.892434104629793,-0.3921394977604496,-0.3723750137593072,4,2,4
NA,NA,1,NA,1,63,12,13,-0.7007677486808125,-0.5959275183134378,-0.6097271950588146,-0.22704428944320984,-0.6249225866139226,6,1,1
NA,NA,1,NA,1,58,12,16,-0.5657813084787797,0.32031006951476154,-0.3270202854878361,-0.3921394977604496,0.6378152776591546,4,1,4
NA,NA,1,NA,1,73,12,-8,-1.2407135094889434,-0.4432212536754046,-0.1856668307023469,-0.3921394977604496,0.38526770480453915,2,1,1
NA,NA,1,NA,0,74,12,-8,-1.375699949690976,-1.0540463122275376,-0.4683737402733254,0.10314612719126968,0.006446345522615976,1,1,1
NA,NA,2,NA,1,31,1,-8,0.10915089253138394,0.1676038048767283,0.23839353365412075,0.10314612719126968,-0.3723750137593072,7,2,5
NA,NA,2,NA,1,53,12,-8,-0.29580842807471425,-0.9013400475895043,0.23839353365412075,-0.06194908112597008,-0.2461012273319995,3,3,5
NA,NA,-0,NA,0,44,5,-8,-0.7007677486808125,-0.5959275183134378,0.23839353365412075,-0.3921394977604496,-0.3723750137593072,3,2,3
NA,NA,-0,NA,1,39,12,13,0.3791237729354494,0.47301633415279476,-0.044313375916857696,0.7635269604602287,-0.7511963730412304,6,4,6
NA,NA,1,NA,0,49,7,-8,-0.430794868276747,0.32031006951476154,0.23839353365412075,0.10314612719126968,-0.2461012273319995,5,2,3
NA,NA,1,NA,1,66,6,-8,-0.5657813084787797,-0.13780872439933817,0.23839353365412075,0.7635269604602287,-1.003743945895846,1,1,7
NA,NA,NA,NA,0,71,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,1,76,12,-8,0.24413733273341667,0.47301633415279476,0.9451608075815668,-0.22704428944320984,-0.8774701594685381,4,4,7
NA,NA,NA,NA,1,33,7,-7,0.5141102131374822,0.32031006951476154,1.086514262367056,0.2682413355085094,-0.3723750137593072,6,4,7
NA,NA,1,NA,0,35,7,-8,-0.430794868276747,0.1676038048767283,-0.7510806498443038,0.5984317521429889,0.38526770480453915,3,2,5
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,1,55,12,13,0.24413733273341667,0.625722598790828,0.23839353365412075,0.7635269604602287,-1.003743945895846,5,3,7
NA,NA,NA,NA,0,36,4,17,0.7840830935415476,0.47301633415279476,0.23839353365412075,0.5984317521429889,0.006446345522615976,7,6,6
NA,NA,2,NA,1,44,2,-8,-0.16082198787268154,-0.13780872439933817,-0.7510806498443038,-0.5572347060776893,0.5115414912318469,4,5,3
NA,NA,-0,NA,0,41,5,-8,-0.430794868276747,0.014897540238695073,0.23839353365412075,-0.06194908112597008,0.006446345522615976,2,5,3
NA,NA,2,NA,1,65,7,-8,-0.0258355476706488,0.32031006951476154,0.37974698843960997,0.4333365438257492,-0.6249225866139226,5,2,6
NA,NA,3,NA,0,54,4,-8,-0.8357541888828451,-0.2905149890373714,0.23839353365412075,-0.22704428944320984,0.2589939183772314,3,2,2
NA,NA,NA,NA,1,19,6,-1,0.5141102131374822,-0.7486337829514711,-0.3270202854878361,0.10314612719126968,0.5115414912318469,4,6,7
NA,NA,NA,NA,1,38,2,-8,-0.0258355476706488,0.32031006951476154,-0.044313375916857696,-1.0525203310294087,-0.2461012273319995,5,2,6
NA,NA,NA,NA,0,34,7,-8,-0.0258355476706488,0.625722598790828,0.6624538980105884,0.7635269604602287,-0.6249225866139226,4,4,5
NA,NA,2,NA,1,54,10,-8,-0.0258355476706488,0.7784288634288612,-1.4578479237717499,0.4333365438257492,0.006446345522615976,4,3,6
NA,NA,2,NA,0,56,7,-8,-0.29580842807471425,0.1676038048767283,0.23839353365412075,-0.06194908112597008,0.13272013194992371,4,3,4
NA,NA,NA,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,37,10,-7,-0.0258355476706488,0.1676038048767283,0.5211004432250992,-0.8874251227121689,-0.7511963730412304,5,3,5
NA,NA,1,NA,0,35,7,12,-0.29580842807471425,0.014897540238695073,0.6624538980105884,-0.06194908112597008,0.13272013194992371,3,3,5
NA,NA,NA,NA,0,36,7,10,-0.7007677486808125,-0.5959275183134378,-0.1856668307023469,-0.7223299143949291,0.13272013194992371,3,2,3
NA,NA,NA,NA,1,39,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,36,6,12,0.10915089253138394,-0.2905149890373714,-0.1856668307023469,0.10314612719126968,-0.11982744090469175,6,4,4
NA,NA,NA,NA,0,33,7,-7,-0.430794868276747,-0.4432212536754046,0.09704007886863153,-0.5572347060776893,1.2691842097956931,2,3,5
NA,NA,NA,NA,1,41,12,-8,0.3791237729354494,-0.13780872439933817,-1.0337875594152823,0.5984317521429889,0.38526770480453915,2,7,7
NA,NA,NA,NA,1,36,7,-7,-0.29580842807471425,-0.13780872439933817,0.6624538980105884,0.5984317521429889,-0.6249225866139226,5,4,2
NA,NA,NA,NA,0,34,4,10,0.5141102131374822,0.625722598790828,0.37974698843960997,-0.8874251227121689,0.13272013194992371,4,6,7
NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,71,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,0,61,12,-8,-0.5657813084787797,-1.0540463122275376,-0.6097271950588146,-1.2176155393466483,-0.11982744090469175,7,1,1
NA,NA,-0,NA,0,77,12,-8,-0.430794868276747,-0.13780872439933817,-1.1751410142007714,0.4333365438257492,-0.7511963730412304,2,2,6
NA,NA,NA,NA,0,61,12,15,-1.2407135094889434,-0.13780872439933817,-1.4578479237717499,0.7635269604602287,0.5115414912318469,1,1,2
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,1,40,12,-8,-0.16082198787268154,-0.4432212536754046,-0.1856668307023469,-0.7223299143949291,-0.3723750137593072,4,4,4
NA,NA,2,NA,1,64,4,12,0.7840830935415476,-0.13780872439933817,0.37974698843960997,0.10314612719126968,-0.11982744090469175,7,6,6
NA,NA,NA,NA,0,59,6,-7,0.5141102131374822,0.7784288634288612,-0.4683737402733254,0.5984317521429889,0.2589939183772314,6,6,5
NA,NA,3,NA,1,45,12,-8,-0.5657813084787797,-0.2905149890373714,-0.4683737402733254,-0.22704428944320984,0.8903628505137701,2,2,5
NA,NA,2,NA,0,38,1,-8,0.10915089253138394,0.7784288634288612,-0.3270202854878361,-0.22704428944320984,-0.11982744090469175,4,4,6
NA,NA,-0,NA,0,63,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,1,65,10,-8,-0.430794868276747,-0.4432212536754046,-0.4683737402733254,-0.3921394977604496,-0.11982744090469175,2,4,4
NA,NA,2,NA,1,53,12,-8,0.10915089253138394,-0.7486337829514711,0.5211004432250992,0.10314612719126968,-0.8774701594685381,2,6,6
NA,NA,NA,NA,0,53,6,10,0.24413733273341667,-0.2905149890373714,-0.6097271950588146,-0.22704428944320984,0.5115414912318469,2,6,7
NA,NA,NA,NA,0,48,12,10,-0.16082198787268154,-0.13780872439933817,-0.044313375916857696,-0.06194908112597008,0.6378152776591546,3,5,4
NA,NA,NA,NA,0,43,4,-8,0.10915089253138394,0.625722598790828,0.09704007886863153,0.7635269604602287,-0.11982744090469175,4,5,5
NA,NA,2,NA,1,35,12,-8,-1.1057270692869106,0.32031006951476154,0.09704007886863153,-0.06194908112597008,1.0166366369410778,3,1,1
NA,NA,-0,NA,0,36,9,-8,-0.29580842807471425,-0.5959275183134378,-0.3270202854878361,-0.7223299143949291,0.2589939183772314,5,2,4
NA,NA,NA,NA,1,72,12,12,0.10915089253138394,0.1676038048767283,-0.4683737402733254,-0.06194908112597008,-0.7511963730412304,3,5,6
NA,NA,NA,NA,0,68,8,12,-0.29580842807471425,0.47301633415279476,-0.1856668307023469,0.2682413355085094,0.6378152776591546,4,3,4
NA,NA,NA,NA,0,27,12,15,0.6490966533395148,-0.2905149890373714,0.8038073527960776,0.2682413355085094,-0.6249225866139226,7,5,6
NA,NA,2,NA,1,42,4,-8,-0.16082198787268154,0.32031006951476154,0.09704007886863153,-0.5572347060776893,-0.2461012273319995,3,5,4
NA,NA,1,NA,0,35,7,-8,-0.0258355476706488,-0.4432212536754046,0.37974698843960997,-0.5572347060776893,-0.11982744090469175,4,4,5
NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,53,3,14,-0.0258355476706488,0.47301633415279476,0.09704007886863153,0.10314612719126968,0.2589939183772314,5,4,4
NA,NA,NA,NA,0,23,7,10,-0.5657813084787797,0.014897540238695073,0.9451608075815668,-0.06194908112597008,0.13272013194992371,5,2,2
NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,60,7,-2,NA,0.625722598790828,0.37974698843960997,0.5984317521429889,-0.3723750137593072,6,NA,5
NA,NA,NA,NA,1,27,4,10,-0.0258355476706488,0.014897540238695073,0.23839353365412075,-0.3921394977604496,-0.3723750137593072,4,4,5
NA,NA,-0,NA,1,38,4,15,-0.5657813084787797,-0.2905149890373714,-0.4683737402733254,-0.8874251227121689,-0.6249225866139226,4,1,4
NA,NA,-0,NA,0,36,4,15,-0.0258355476706488,-0.2905149890373714,0.8038073527960776,0.2682413355085094,0.5115414912318469,4,4,5
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,72,12,10,-0.7007677486808125,-0.9013400475895043,-0.892434104629793,0.2682413355085094,0.006446345522615976,2,2,4
NA,NA,NA,NA,0,40,9,10,-1.375699949690976,-0.13780872439933817,-0.6097271950588146,0.7635269604602287,-0.2461012273319995,1,1,1
NA,NA,NA,NA,0,50,12,17,-0.16082198787268154,0.7784288634288612,0.09704007886863153,0.7635269604602287,-0.7511963730412304,3,4,5
NA,NA,2,NA,0,77,7,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,0,35,11,-8,-0.16082198787268154,-0.4432212536754046,0.5211004432250992,0.7635269604602287,-0.2461012273319995,3,3,6
NA,NA,-0,NA,0,81,7,-1,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,59,3,14,-0.5657813084787797,0.7784288634288612,-1.0337875594152823,0.5984317521429889,0.2589939183772314,4,4,1
NA,NA,1,NA,0,57,12,13,1.054055973945613,0.7784288634288612,-0.6097271950588146,0.7635269604602287,0.5115414912318469,7,7,7
NA,NA,-0,NA,1,24,4,-8,-0.16082198787268154,-0.2905149890373714,-0.044313375916857696,-0.22704428944320984,-0.2461012273319995,4,2,6
NA,NA,-0,NA,1,22,7,13,-0.29580842807471425,-0.5959275183134378,-0.1856668307023469,-0.3921394977604496,0.006446345522615976,4,3,4
NA,NA,NA,NA,0,20,13,-8,0.6490966533395148,0.32031006951476154,-0.1856668307023469,0.5984317521429889,0.13272013194992371,7,6,5
NA,NA,2,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,0,58,4,-8,0.5141102131374822,0.7784288634288612,-0.3270202854878361,0.7635269604602287,-0.49864880018661495,5,5,7
NA,NA,2,NA,0,29,1,-8,-0.0258355476706488,0.1676038048767283,0.6624538980105884,-0.06194908112597008,-0.6249225866139226,4,5,4
NA,NA,1,NA,0,79,12,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,0,37,4,12,-0.29580842807471425,0.32031006951476154,0.23839353365412075,0.7635269604602287,-0.2461012273319995,3,4,4
NA,NA,-0,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,1,35,7,12,-0.9707406290848779,-0.7486337829514711,-0.892434104629793,-0.5572347060776893,-0.3723750137593072,1,1,4
NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,1,45,4,13,0.3791237729354494,-0.2905149890373714,1.086514262367056,-0.06194908112597008,-0.8774701594685381,6,4,6
NA,NA,-0,NA,0,47,12,13,-0.29580842807471425,-0.7486337829514711,-0.6097271950588146,0.5984317521429889,0.38526770480453915,2,4,5
NA,NA,1,NA,1,22,7,16,-0.16082198787268154,0.014897540238695073,0.37974698843960997,-0.3921394977604496,-0.3723750137593072,5,3,4
NA,NA,NA,NA,1,21,4,-8,-0.0258355476706488,-0.4432212536754046,0.5211004432250992,-0.06194908112597008,0.6378152776591546,5,4,4
NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,23,7,10,0.7840830935415476,0.1676038048767283,-0.3270202854878361,-0.3921394977604496,-0.3723750137593072,7,6,6
NA,NA,-0,NA,0,39,12,10,0.6490966533395148,-0.13780872439933817,-0.6097271950588146,0.7635269604602287,-0.2461012273319995,7,4,7
NA,NA,2,NA,1,71,12,-8,-0.16082198787268154,-0.4432212536754046,-0.3270202854878361,-0.3921394977604496,-0.11982744090469175,3,5,4
NA,NA,1,NA,0,67,3,-8,0.3791237729354494,-0.2905149890373714,-0.3270202854878361,0.4333365438257492,-0.3723750137593072,4,7,5
NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,76,12,15,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,0,41,12,15,-0.9707406290848779,-0.7486337829514711,-0.3270202854878361,-0.5572347060776893,-0.11982744090469175,2,2,2
NA,NA,2,NA,0,72,6,-8,-1.1057270692869106,-1.6648713707796705,-0.1856668307023469,-0.7223299143949291,-0.11982744090469175,1,3,1
