election,placebo,pintr,pintr_placebo,male,age,edu,ideology,O_sd,C_sd,E_sd,A_sd,N_sd,p09c64,p09c69
NA,NA,5,8,1,46,5,5,-0.34794832272231363,0.03215883270365715,-0.4283595078965045,-0.2914379736295805,-0.43236252201148023,8,2
NA,NA,0,0,0,41,4,5,-0.07999073151917374,-0.9514308309642983,-0.16310076810315038,-0.822008042772467,-0.5774151945282371,7,5
NA,NA,NA,1,0,17,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0,3,1,91,1,10,-0.6159059139254536,0.8518168857602868,-0.6936182476898587,1.1234155440847837,0.2929008405723043,8,0
NA,NA,0,0,0,74,1,NA,-0.21396952712074355,0.523953664537635,-0.6936182476898587,0.4159887852276018,0.43795351308906133,8,3
NA,NA,0,0,1,67,4,0,0.9918396332933861,0.8518168857602868,0.8979341910702665,1.1234155440847837,0.2929008405723043,10,10
NA,NA,3,0,0,24,4,5,0.857860837691816,-0.1317727779076686,-0.4283595078965045,0.2391320955133061,-0.5774151945282371,10,9
NA,NA,8,2,0,88,6,10,0.7238820420902462,0.523953664537635,-0.4283595078965045,0.7697021646561928,0.7280588581225751,8,10
NA,NA,NA,NA,0,42,5,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,8,6,1,73,1,NA,-0.34794832272231363,0.03215883270365715,-0.4283595078965045,-0.4682946633438758,0.2929008405723043,8,2
NA,NA,0,0,0,69,1,NA,-1.6877362787380135,-0.7874992203529724,-0.4283595078965045,0.2391320955133061,-0.43236252201148023,0,0
NA,NA,5,7,0,58,6,3,-0.34794832272231363,-0.4596359991303204,-0.030471398206473158,1.1234155440847837,0.5830061856058181,8,2
NA,NA,7,0,1,58,6,6,-0.6159059139254536,-0.29570438851899467,-0.8262476175865359,-0.822008042772467,-1.1576258845952647,5,3
1,NA,3,6,0,33,10,3,-0.34794832272231363,0.03215883270365715,-0.4283595078965045,-0.11458128391528485,-0.14225717697796647,5,5
NA,NA,0,0,0,29,8,NA,-0.07999073151917374,-2.09895210524358,0.234787341586881,0.4159887852276018,-0.867520539561751,7,5
NA,NA,5,4,1,31,5,4,0.18796685968396615,0.03215883270365715,-0.2957301379998273,-0.822008042772467,-0.28730984949472316,9,5
NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1,1,1,1,40,5,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0,5,0,75,5,0,-0.6159059139254536,NA,-0.030471398206473158,0.7697021646561928,0.0027954955387905684,8,0
NA,NA,0,0,0,56,4,NA,-0.21396952712074355,0.03215883270365715,0.10215797169020377,-0.2914379736295805,0.2929008405723043,9,2
NA,NA,NA,NA,1,52,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,4,NA,0,83,3,5,0.4559244508871063,-0.7874992203529724,-0.5609888777931816,0.06227540579901044,0.43795351308906133,6,10
NA,NA,5,0,1,73,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,5,5,0,68,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,0,0,1,41,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,4,0,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,8,8,0,92,6,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,5,8,0,50,6,3,-0.4819271183238836,0.19609044331498324,-0.030471398206473158,-0.11458128391528485,-0.43236252201148023,8,1
NA,NA,NA,NA,1,49,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,5,0,19,0,3,-0.7498847095270236,-0.4596359991303204,-0.9588769874832129,-0.822008042772467,-0.722467867044994,3,4
NA,0,5,5,0,69,4,5,0.4559244508871063,0.360022053926309,-0.030471398206473158,0.4159887852276018,0.43795351308906133,8,8
NA,NA,5,NA,1,66,4,5,0.32194565528553626,0.19609044331498324,-0.4283595078965045,-0.2914379736295805,-0.28730984949472316,8,7
NA,NA,NA,NA,0,65,5,7,0.32194565528553626,0.8518168857602868,-0.4283595078965045,-0.2914379736295805,0.0027954955387905684,5,10
NA,NA,0,0,0,59,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,39,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,4,5,0,42,7,4,-0.07999073151917374,-0.4596359991303204,-0.6936182476898587,-0.822008042772467,-0.43236252201148023,7,5
0,NA,8,6,1,41,4,7,0.32194565528553626,-0.4596359991303204,0.5000460813802351,-0.9988647324867624,0.2929008405723043,8,7
NA,NA,NA,NA,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0,2,0,52,8,2,0.18796685968396615,0.360022053926309,0.10215797169020377,-0.2914379736295805,0.0027954955387905684,5,9
NA,NA,0,0,0,23,5,NA,-0.34794832272231363,0.03215883270365715,0.10215797169020377,0.06227540579901044,-0.722467867044994,10,0
NA,NA,0,0,0,20,0,NA,0.32194565528553626,-1.1153624415756243,-0.030471398206473158,-0.822008042772467,-0.722467867044994,7,8
NA,NA,0,0,1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,5,0,56,4,5,-0.8838635051285936,-0.6235676097416465,-0.6936182476898587,-1.1757214222010581,-0.28730984949472316,4,2
NA,NA,5,5,0,80,4,3,-0.6159059139254536,0.03215883270365715,-0.16310076810315038,-0.6451513530581715,-0.14225717697796647,6,2
NA,NA,7,8,0,67,7,3,0.7238820420902462,-0.29570438851899467,-0.9588769874832129,0.7697021646561928,-0.43236252201148023,10,8
NA,NA,0,0,0,52,1,NA,0.18796685968396615,0.03215883270365715,0.10215797169020377,-0.6451513530581715,-0.722467867044994,7,7
NA,NA,0,NA,0,22,0,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,0,0,0,20,1,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,8,8,1,43,10,4,0.05398806408239635,0.19609044331498324,0.234787341586881,0.2391320955133061,-0.5774151945282371,8,5
NA,NA,5,3,0,39,10,3,-0.07999073151917374,0.03215883270365715,0.234787341586881,0.5928454749418971,0.0027954955387905684,8,4
NA,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,0,0,82,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,6,8,1,48,10,4,0.7238820420902462,0.360022053926309,-0.2957301379998273,0.4159887852276018,0.43795351308906133,8,10
NA,NA,10,10,0,48,10,2,0.9918396332933861,0.8518168857602868,0.8979341910702665,0.946558854370488,0.8731115306393318,10,10
NA,NA,0,NA,0,16,0,NA,-0.07999073151917374,-0.7874992203529724,-0.4283595078965045,-0.822008042772467,-0.28730984949472316,7,5
NA,NA,NA,NA,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,67,6,NA,NA,NA,NA,NA,NA,NA,NA
NA,1,5,5,0,63,5,NA,0.05398806408239635,0.03215883270365715,NA,0.5928454749418971,0.43795351308906133,7,6
NA,NA,NA,NA,0,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,91,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,10,10,0,84,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,3,5,0,75,9,3,0.4559244508871063,-0.4596359991303204,-0.16310076810315038,-0.2914379736295805,0.43795351308906133,8,8
NA,NA,0,5,1,52,4,5,0.32194565528553626,0.523953664537635,0.10215797169020377,0.06227540579901044,-0.43236252201148023,9,6
NA,NA,8,8,0,44,4,3,0.4559244508871063,-0.4596359991303204,0.3674167114835582,0.5928454749418971,0.5830061856058181,7,9
NA,NA,NA,NA,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,7,6,1,63,9,6,0.4559244508871063,0.03215883270365715,0.3674167114835582,-0.11458128391528485,0.1478481680555473,9,7
1,NA,1,2,0,59,4,NA,0.05398806408239635,-0.1317727779076686,-0.4283595078965045,-0.2914379736295805,0.2929008405723043,6,7
NA,NA,7,8,1,60,4,0,-0.34794832272231363,-0.29570438851899467,-0.4283595078965045,0.4159887852276018,1.018164203156089,7,3
NA,NA,NA,NA,0,57,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,5,6,0,60,9,3,0.5899032464886761,0.6878852751489608,-0.8262476175865359,-0.2914379736295805,-1.0125732120785078,8,9
NA,NA,10,9,1,30,8,3,-0.34794832272231363,0.360022053926309,-0.5609888777931816,0.06227540579901044,-0.867520539561751,5,5
NA,NA,5,5,0,29,10,2,-0.07999073151917374,-0.29570438851899467,-0.5609888777931816,-0.2914379736295805,-0.722467867044994,5,7
NA,NA,7,7,0,53,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,5,4,1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,7,0,45,10,3,0.5899032464886761,0.360022053926309,-0.16310076810315038,0.06227540579901044,-0.722467867044994,8,9
NA,NA,NA,NA,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0,3,0,81,5,NA,-0.21396952712074355,-0.6235676097416465,-0.8262476175865359,0.2391320955133061,-0.722467867044994,4,7
NA,NA,NA,NA,1,60,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,53,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,5,6,0,23,6,5,-1.0178423007301636,-0.1317727779076686,-0.2957301379998273,-0.6451513530581715,0.0027954955387905684,5,0
NA,NA,0,0,1,21,0,0,0.05398806408239635,-0.9514308309642983,0.3674167114835582,0.06227540579901044,0.0027954955387905684,7,6
NA,NA,NA,NA,1,80,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,5,4,0,74,10,5,0.32194565528553626,-0.1317727779076686,-0.16310076810315038,-0.4682946633438758,-0.14225717697796647,7,8
NA,NA,NA,NA,1,63,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,10,5,0,60,1,NA,0.9918396332933861,0.8518168857602868,0.234787341586881,0.4159887852276018,0.2929008405723043,10,10
NA,NA,7,0,1,51,4,0,0.18796685968396615,-0.7874992203529724,-0.2957301379998273,-0.9988647324867624,-0.43236252201148023,7,7
0,NA,1,1,1,18,0,NA,0.05398806408239635,-2.2628837158549056,-0.9588769874832129,-0.6451513530581715,0.43795351308906133,4,9
NA,NA,NA,NA,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,7,8,0,66,4,6,0.4559244508871063,-1.1153624415756243,0.6326754512769124,-0.11458128391528485,0.7280588581225751,8,8
NA,NA,NA,NA,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,8,8,1,37,4,2,0.4559244508871063,-0.29570438851899467,0.10215797169020377,-0.2914379736295805,0.1478481680555473,8,8
NA,1,0,0,0,36,4,3,0.9918396332933861,0.8518168857602868,0.5000460813802351,0.7697021646561928,0.1478481680555473,10,10
NA,NA,NA,NA,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,4,7,0,33,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,10,10,0,75,8,0,0.7238820420902462,-0.29570438851899467,0.6326754512769124,0.5928454749418971,0.0027954955387905684,8,10
NA,NA,7,7,1,71,7,8,0.4559244508871063,0.360022053926309,-0.4283595078965045,-0.11458128391528485,-0.14225717697796647,8,8
NA,NA,7,6,0,64,6,5,-0.21396952712074355,-0.4596359991303204,-0.4283595078965045,0.2391320955133061,0.2929008405723043,6,5
NA,NA,7,9,1,37,4,5,0.4559244508871063,-0.7874992203529724,-0.5609888777931816,-0.11458128391528485,0.2929008405723043,8,8
NA,NA,6,2,0,34,2,7,-0.34794832272231363,0.19609044331498324,-0.16310076810315038,-1.3525781119153537,-0.43236252201148023,5,5
NA,NA,NA,NA,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1,8,7,1,39,10,NA,-0.34794832272231363,0.360022053926309,-0.5609888777931816,-0.11458128391528485,-0.14225717697796647,5,5
NA,NA,8,8,0,38,4,2,0.32194565528553626,0.360022053926309,-0.4283595078965045,-0.11458128391528485,0.0027954955387905684,8,7
NA,NA,NA,NA,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,5,6,1,71,10,4,-0.21396952712074355,-0.7874992203529724,-1.09150635737989,0.4159887852276018,0.2929008405723043,3,8
NA,NA,NA,0,0,69,5,5,-0.21396952712074355,-1.1153624415756243,-0.16310076810315038,0.946558854370488,-1.0125732120785078,6,5
NA,NA,0,NA,1,48,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,7,8,0,81,4,5,0.857860837691816,0.523953664537635,0.8979341910702665,0.5928454749418971,-0.14225717697796647,9,10
NA,NA,NA,NA,1,54,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,8,7,0,52,2,3,0.7238820420902462,0.360022053926309,0.3674167114835582,-0.6451513530581715,0.0027954955387905684,9,9
1,NA,4,4,1,28,8,3,-0.07999073151917374,0.19609044331498324,-0.4283595078965045,0.06227540579901044,0.43795351308906133,7,5
0,1,7,5,0,24,4,0,-0.21396952712074355,0.19609044331498324,-0.5609888777931816,-0.11458128391528485,-0.722467867044994,6,5
NA,NA,8,3,1,69,4,NA,0.18796685968396615,0.03215883270365715,-0.16310076810315038,-0.4682946633438758,-0.28730984949472316,8,6
0,NA,3,6,0,63,1,4,-0.4819271183238836,0.523953664537635,-0.030471398206473158,-0.11458128391528485,-0.14225717697796647,7,2
NA,NA,5,5,0,57,6,5,0.18796685968396615,-0.29570438851899467,-0.030471398206473158,-0.2914379736295805,-0.14225717697796647,7,7
NA,NA,10,10,1,49,10,3,0.4559244508871063,0.03215883270365715,-0.16310076810315038,-0.2914379736295805,0.1478481680555473,8,8
NA,NA,NA,NA,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,5,7,0,34,10,3,-0.07999073151917374,0.19609044331498324,0.6326754512769124,0.2391320955133061,-0.14225717697796647,7,5
NA,NA,7,10,1,37,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,3,5,1,52,7,5,-0.34794832272231363,-0.9514308309642983,-0.9588769874832129,-0.4682946633438758,-0.722467867044994,5,5
NA,NA,7,2,0,50,4,5,0.32194565528553626,-2.09895210524358,-0.2957301379998273,-0.11458128391528485,-1.7378365746622921,6,9
1,NA,2,NA,1,20,0,10,-0.34794832272231363,0.523953664537635,0.10215797169020377,0.946558854370488,-0.14225717697796647,5,5
NA,NA,6,7,1,55,10,3,0.18796685968396615,0.03215883270365715,-0.4283595078965045,0.2391320955133061,-0.43236252201148023,6,8
NA,NA,7,6,0,47,6,3,0.18796685968396615,0.19609044331498324,-0.030471398206473158,-0.6451513530581715,0.0027954955387905684,6,8
NA,NA,1,NA,1,16,0,NA,0.05398806408239635,-0.4596359991303204,-0.6936182476898587,0.4159887852276018,0.1478481680555473,9,4
NA,NA,NA,NA,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,52,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,2,0,42,4,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,5,7,1,64,4,5,-0.21396952712074355,0.19609044331498324,0.10215797169020377,0.2391320955133061,-0.867520539561751,7,4
0,NA,3,6,0,39,10,4,-0.4819271183238836,0.03215883270365715,-0.9588769874832129,-0.4682946633438758,-0.722467867044994,4,5
NA,NA,NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,6,7,1,41,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,5,5,0,51,5,NA,-0.34794832272231363,0.8518168857602868,-0.9588769874832129,1.1234155440847837,0.2929008405723043,6,4
NA,NA,NA,NA,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,1,0,0,59,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,5,8,0,80,1,5,-0.07999073151917374,-0.7874992203529724,-0.2957301379998273,0.946558854370488,0.7280588581225751,9,3
NA,NA,8,9,0,47,5,2,0.18796685968396615,0.360022053926309,-0.2957301379998273,0.2391320955133061,0.2929008405723043,9,5
NA,NA,6,5,0,44,4,0,0.7238820420902462,-0.7874992203529724,0.3674167114835582,0.7697021646561928,0.8731115306393318,8,10
NA,NA,NA,NA,1,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,5,7,0,45,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,0,0,19,1,7,-0.21396952712074355,-0.6235676097416465,0.7653048211735893,-0.11458128391528485,-0.14225717697796647,8,3
1,NA,0,NA,1,16,0,NA,0.5899032464886761,-0.29570438851899467,0.5000460813802351,0.5928454749418971,0.7280588581225751,9,8
NA,NA,NA,NA,1,59,10,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,0,6,0,54,10,5,-0.34794832272231363,0.19609044331498324,0.6326754512769124,-0.6451513530581715,0.2929008405723043,5,5
NA,NA,7,7,1,28,6,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,0,25,6,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0,5,0,55,1,NA,-0.6159059139254536,-1.1153624415756243,0.6326754512769124,0.2391320955133061,0.0027954955387905684,8,0
NA,NA,4,3,0,21,0,5,-0.34794832272231363,-0.7874992203529724,-0.030471398206473158,-0.11458128391528485,0.2929008405723043,7,3
0,NA,0,5,1,61,4,NA,0.32194565528553626,0.03215883270365715,0.234787341586881,0.2391320955133061,-0.43236252201148023,10,5
NA,NA,5,5,0,64,5,3,-0.21396952712074355,0.360022053926309,-0.030471398206473158,-0.2914379736295805,0.1478481680555473,6,5
NA,NA,6,5,0,82,1,6,-0.07999073151917374,0.03215883270365715,-0.4283595078965045,0.2391320955133061,-0.5774151945282371,7,5
NA,NA,10,10,1,46,8,7,0.4559244508871063,0.19609044331498324,-0.5609888777931816,-0.11458128391528485,0.7280588581225751,9,7
NA,NA,6,7,0,38,4,5,-0.6159059139254536,0.8518168857602868,-0.8262476175865359,0.7697021646561928,0.43795351308906133,3,5
NA,NA,NA,NA,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,42,9,0,-0.34794832272231363,0.360022053926309,-0.9588769874832129,0.5928454749418971,0.0027954955387905684,7,3
NA,NA,NA,NA,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,6,6,0,63,4,2,0.05398806408239635,0.19609044331498324,-0.4283595078965045,0.06227540579901044,-0.43236252201148023,5,8
NA,NA,1,2,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,5,3,1,43,7,4,0.18796685968396615,-0.1317727779076686,-0.6936182476898587,-0.11458128391528485,0.1478481680555473,8,6
1,NA,5,5,0,40,5,3,0.18796685968396615,0.19609044331498324,-0.030471398206473158,0.2391320955133061,0.5830061856058181,7,7
NA,NA,NA,NA,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,5,5,0,37,6,3,0.18796685968396615,-0.29570438851899467,0.10215797169020377,-0.4682946633438758,0.0027954955387905684,7,7
NA,NA,5,4,0,26,10,3,-0.4819271183238836,-0.1317727779076686,0.10215797169020377,-0.2914379736295805,-0.43236252201148023,5,4
NA,NA,4,5,1,31,10,5,-0.34794832272231363,0.8518168857602868,0.10215797169020377,-0.11458128391528485,-0.43236252201148023,3,7
NA,NA,5,6,0,88,1,4,-0.21396952712074355,0.03215883270365715,-0.2957301379998273,0.4159887852276018,0.43795351308906133,6,5
NA,NA,5,4,1,82,7,5,0.18796685968396615,0.19609044331498324,-0.5609888777931816,-0.11458128391528485,0.0027954955387905684,8,6
NA,NA,NA,NA,0,79,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,7,7,1,70,10,4,0.05398806408239635,-0.4596359991303204,0.10215797169020377,-0.2914379736295805,0.0027954955387905684,6,7
NA,NA,8,7,0,62,6,3,-0.34794832272231363,-0.1317727779076686,0.234787341586881,-0.11458128391528485,-0.14225717697796647,5,5
NA,NA,3,4,0,87,4,5,-0.34794832272231363,-0.4596359991303204,-0.5609888777931816,0.4159887852276018,-1.0125732120785078,5,5
NA,NA,6,7,0,82,4,5,0.4559244508871063,-0.29570438851899467,0.3674167114835582,0.4159887852276018,-0.28730984949472316,8,8
NA,NA,7,7,1,26,6,6,-0.4819271183238836,0.19609044331498324,-0.030471398206473158,0.7697021646561928,0.1478481680555473,9,0
0,NA,7,5,1,62,7,NA,NA,NA,NA,NA,NA,NA,NA
0,0,5,6,0,51,4,9,-0.21396952712074355,0.03215883270365715,0.5000460813802351,-0.9988647324867624,-0.43236252201148023,9,2
NA,NA,6,7,1,59,8,NA,NA,NA,NA,NA,NA,NA,NA
NA,1,0,0,0,57,1,NA,-0.34794832272231363,0.523953664537635,0.234787341586881,0.2391320955133061,0.0027954955387905684,5,5
NA,NA,8,8,1,71,4,5,-0.21396952712074355,0.523953664537635,-0.16310076810315038,0.2391320955133061,0.7280588581225751,5,6
NA,NA,NA,NA,0,71,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,2,1,37,4,5,0.32194565528553626,-0.1317727779076686,-0.16310076810315038,-0.2914379736295805,0.2929008405723043,7,8
NA,NA,3,1,0,32,4,2,-0.7498847095270236,0.03215883270365715,-0.4283595078965045,-0.2914379736295805,-0.14225717697796647,5,2
NA,NA,NA,NA,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,6,6,1,39,10,4,-0.6159059139254536,-0.6235676097416465,-0.2957301379998273,0.06227540579901044,-0.5774151945282371,4,4
NA,NA,NA,NA,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,32,9,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,1,1,0,29,6,6,0.18796685968396615,0.523953664537635,0.6326754512769124,0.2391320955133061,0.1478481680555473,7,7
NA,NA,NA,NA,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,5,6,0,43,4,4,0.05398806408239635,-0.1317727779076686,-0.6936182476898587,-0.6451513530581715,-0.867520539561751,5,8
0,NA,6,4,1,42,9,2,0.32194565528553626,0.523953664537635,-0.4283595078965045,0.4159887852276018,0.1478481680555473,7,8
NA,NA,NA,NA,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0,3,0,60,4,NA,-1.0178423007301636,0.8518168857602868,0.8979341910702665,0.7697021646561928,0.5830061856058181,5,0
NA,1,4,5,1,57,7,5,0.32194565528553626,0.03215883270365715,0.3674167114835582,0.4159887852276018,0.1478481680555473,8,7
NA,NA,10,8,0,88,6,5,-0.34794832272231363,-0.7874992203529724,-0.5609888777931816,0.2391320955133061,-0.28730984949472316,7,3
NA,NA,NA,6,0,68,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,3,0,68,4,NA,0.5899032464886761,-0.6235676097416465,0.7653048211735893,-0.11458128391528485,1.018164203156089,7,10
NA,NA,NA,NA,1,71,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,7,8,0,51,6,1,0.7238820420902462,-0.29570438851899467,-0.030471398206473158,0.4159887852276018,0.43795351308906133,10,8
NA,1,4,5,0,58,2,4,0.05398806408239635,-0.1317727779076686,-0.030471398206473158,0.5928454749418971,-0.43236252201148023,5,8
NA,1,7,8,0,50,7,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,6,7,1,50,4,4,0.05398806408239635,0.523953664537635,0.5000460813802351,0.5928454749418971,0.43795351308906133,8,5
NA,NA,0,NA,1,20,0,6,-0.7498847095270236,-0.7874992203529724,0.3674167114835582,-0.2914379736295805,0.2929008405723043,5,2
NA,1,7,5,1,18,0,3,0.05398806408239635,-0.9514308309642983,0.10215797169020377,-0.11458128391528485,0.2929008405723043,7,6
NA,NA,NA,NA,1,71,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,8,8,0,69,6,7,0.32194565528553626,0.8518168857602868,0.8979341910702665,1.1234155440847837,1.018164203156089,5,10
NA,1,5,6,0,42,9,3,-0.7498847095270236,-0.29570438851899467,0.234787341586881,0.06227540579901044,-0.28730984949472316,5,2
NA,1,NA,NA,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,8,8,0,61,4,5,0.32194565528553626,0.523953664537635,-0.4283595078965045,0.7697021646561928,0.43795351308906133,5,10
NA,NA,NA,NA,1,60,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,9,8,1,40,10,5,-0.34794832272231363,0.19609044331498324,-0.16310076810315038,0.2391320955133061,0.7280588581225751,7,3
NA,NA,7,7,0,35,10,6,0.32194565528553626,0.19609044331498324,-0.4283595078965045,0.06227540579901044,-0.722467867044994,7,8
NA,NA,NA,NA,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,1,0,52,1,5,0.05398806408239635,-0.1317727779076686,-0.6936182476898587,0.5928454749418971,-0.5774151945282371,5,8
NA,1,2,2,0,20,1,5,-0.07999073151917374,-0.1317727779076686,0.10215797169020377,-0.11458128391528485,0.2929008405723043,10,2
NA,1,1,0,0,19,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,4,3,1,58,4,8,-0.6159059139254536,0.360022053926309,-0.030471398206473158,0.2391320955133061,-0.14225717697796647,6,2
